Site,File,Deployment,Type,DateTime,Guild,Species,Count,Position,Tide,Foraging,Handling,sunrise,sunset,sintime,costime
BRAD,20220526_BRAD_R_13250.JPG,20220526_BRAD_R,Reference,2022-05-22T18:21:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9194716623531979,-0.39315628206789083
BRAD,20220526_BRAD_R_13251.JPG,20220526_BRAD_R,Reference,2022-05-22T18:22:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9209027240239677,-0.38979247412595847
BRAD,20220526_BRAD_R_13334.JPG,20220526_BRAD_R,Reference,2022-05-22T19:45:01Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9952997369149162,-0.0968423135674614
BRAD,20220526_BRAD_R_13335.JPG,20220526_BRAD_R,Reference,2022-05-22T19:46:02Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9956527760071039,-0.09314263056918548
BRAD,20220526_BRAD_R_13336.JPG,20220526_BRAD_R,Reference,2022-05-22T19:47:02Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.995986611674718,-0.08950234278897141
BRAD,20220526_BRAD_R_13337.JPG,20220526_BRAD_R,Reference,2022-05-22T19:48:02Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9963071378324321,-0.08586085897629542
BRAD,20220526_BRAD_R_13341.JPG,20220526_BRAD_R,Reference,2022-05-22T19:52:02Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9974560643685974,-0.07128393686033772
BRAD,20220526_BRAD_R_13342.JPG,20220526_BRAD_R,Reference,2022-05-22T19:53:01Z,Shorebird,Spotted Sandpiper,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.9977058595656202,-0.06769798954494122
BRAD,20220526_BRAD_R_13412.JPG,20220526_BRAD_R,Reference,2022-05-22T21:03:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-05-22T05:52:09Z,2022-05-22T20:11:33Z,-0.961473529696369,0.2748975294418003
BRAD,20220526_BRAD_R_14160.JPG,20220526_BRAD_R,Reference,2022-05-23T09:31:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.6959232800697457,-0.718116138418408
BRAD,20220526_BRAD_R_14161.JPG,20220526_BRAD_R,Reference,2022-05-23T09:32:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.6933416340860467,-0.7206090330011764
BRAD,20220526_BRAD_R_14367.JPG,20220526_BRAD_R,Reference,2022-05-23T12:58:02Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.014233036304765027,-0.9998987052084563
BRAD,20220526_BRAD_R_14368.JPG,20220526_BRAD_R,Reference,2022-05-23T12:59:02Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.0105836995850527,-0.9999439910830473
BRAD,20220526_BRAD_R_14369.JPG,20220526_BRAD_R,Reference,2022-05-23T13:00:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.006995047413576424,-0.9999755343565571
BRAD,20220526_BRAD_R_14370.JPG,20220526_BRAD_R,Reference,2022-05-23T13:01:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,0.0033454785012671418,-0.9999944038711405
BRAD,20220526_BRAD_R_14371.JPG,20220526_BRAD_R,Reference,2022-05-23T13:02:00Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,-2.4330797882535931e-4,-0.9999999704006133
BRAD,20220526_BRAD_R_14429.JPG,20220526_BRAD_R,Reference,2022-05-23T13:59:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-05-23T05:51:32Z,2022-05-23T20:12:20Z,-0.2068287040473161,-0.9783771702069237
BRAD,20220526_BRAD_R_16427.JPG,20220526_BRAD_R,Reference,2022-05-24T23:10:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-24T05:50:57Z,2022-05-24T20:13:06Z,-0.57203324245006,0.820230436848128
BRAD,20220526_BRAD_R_18168.JPG,20220526_BRAD_R,Reference,2022-05-26T04:11:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,FALSE,FALSE,2022-05-26T05:49:53Z,2022-05-26T20:14:35Z,0.8577651626142007,0.5140417549240859
BRAD,20220622_BRAD_R_00041.JPG,20220622_BRAD_R,Reference,2022-06-10T14:32:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.3073272500422312,-0.9516038889062401
BRAD,20220622_BRAD_R_00317.JPG,20220622_BRAD_R,Reference,2022-06-10T19:08:01Z,Wading Bird,Great Egret,1,Vegetation,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9634030371888662,-0.26805706096886917
BRAD,20220622_BRAD_R_00441.JPG,20220622_BRAD_R,Reference,2022-06-10T21:12:00Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9640096236985278,0.26586734552521246
BRAD,20220622_BRAD_R_00442.JPG,20220622_BRAD_R,Reference,2022-06-10T21:13:00Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9625071050271907,0.2712564704706164
BRAD,20220622_BRAD_R_00443.JPG,20220622_BRAD_R,Reference,2022-06-10T21:14:00Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9609744596620561,0.2766371050260962
BRAD,20220622_BRAD_R_00449.JPG,20220622_BRAD_R,Reference,2022-06-10T21:20:00Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9511486791584414,0.30873320219107037
BRAD,20220622_BRAD_R_00453.JPG,20220622_BRAD_R,Reference,2022-06-10T21:24:00Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,TRUE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9440020565137853,0.3299395661295325
BRAD,20220622_BRAD_R_00454.JPG,20220622_BRAD_R,Reference,2022-06-10T21:25:00Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.9421413900214374,0.3352157532224193
BRAD,20220622_BRAD_R_00607.JPG,20220622_BRAD_R,Reference,2022-06-10T23:58:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.3643033450223803,0.9312803406093701
BRAD,20220622_BRAD_R_00608.JPG,20220622_BRAD_R,Reference,2022-06-10T23:59:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-10T05:45:25Z,2022-06-10T20:23:54Z,-0.35908746635553906,0.9333039116527689
BRAD,20220622_BRAD_R_01282.JPG,20220622_BRAD_R,Reference,2022-06-11T00:07:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-06-11T05:45:22Z,2022-06-11T20:24:22Z,-0.8607990341105197,-0.5089450096762875
BRAD,20220622_BRAD_R_04200.JPG,20220622_BRAD_R,Reference,2022-06-13T01:47:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-13T05:45:19Z,2022-06-13T20:25:14Z,0.23196333286845056,0.9727245304836104
BRAD,20220622_BRAD_R_04202.JPG,20220622_BRAD_R,Reference,2022-06-13T01:48:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-13T05:45:19Z,2022-06-13T20:25:14Z,0.23741597725715238,0.971408077865853
BRAD,20220622_BRAD_R_04204.JPG,20220622_BRAD_R,Reference,2022-06-13T01:49:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-13T05:45:19Z,2022-06-13T20:25:14Z,0.24286115149972548,0.9700610604968264
BRAD,20220622_BRAD_R_03646.JPG,20220622_BRAD_R,Reference,2022-06-13T10:59:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-13T05:45:19Z,2022-06-13T20:25:14Z,0.43569034104803966,-0.9000966207677056
BRAD,20220622_BRAD_R_05022.JPG,20220622_BRAD_R,Reference,2022-06-14T01:46:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,TRUE,FALSE,2022-06-14T05:45:20Z,2022-06-14T20:25:38Z,0.22555565404949612,0.974230284340568
BRAD,20220622_BRAD_R_06741.JPG,20220622_BRAD_R,Reference,2022-06-15T15:59:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-15T05:45:23Z,2022-06-15T20:26:01Z,-0.5796458950543858,-0.8148684779438949
BRAD,20220622_BRAD_R_07982.JPG,20220622_BRAD_R,Reference,2022-06-16T03:56:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,TRUE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,0.8167726049023063,0.5769597142618373
BRAD,20220622_BRAD_R_07984.JPG,20220622_BRAD_R,Reference,2022-06-16T03:57:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,FALSE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,0.8200016404494538,0.5723611706433315
BRAD,20220622_BRAD_R_08070.JPG,20220622_BRAD_R,Reference,2022-06-16T04:40:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,0.9331333376445874,0.3595304913025771
BRAD,20220622_BRAD_R_08342.JPG,20220622_BRAD_R,Reference,2022-06-16T06:55:00Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,0.9694102487471605,-0.2454460625554388
BRAD,20220622_BRAD_R_08910.JPG,20220622_BRAD_R,Reference,2022-06-16T15:47:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,-0.5434470756468902,-0.8394434322638085
BRAD,20220622_BRAD_R_08911.JPG,20220622_BRAD_R,Reference,2022-06-16T15:48:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-16T05:45:28Z,2022-06-16T20:26:22Z,-0.5464373575654401,-0.8374999786608351
BRAD,20220622_BRAD_R_10156.JPG,20220622_BRAD_R,Reference,2022-06-17T04:55:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.9598975080718369,0.28035116193352516
BRAD,20220622_BRAD_R_10164.JPG,20220622_BRAD_R,Reference,2022-06-17T04:59:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.9659581502173402,0.25869838041374443
BRAD,20220622_BRAD_R_10168.JPG,20220622_BRAD_R,Reference,2022-06-17T05:01:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.9688055168022689,0.24782225608990155
BRAD,20220622_BRAD_R_10170.JPG,20220622_BRAD_R,Reference,2022-06-17T05:02:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,TRUE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.970183301483275,0.24237236130180495
BRAD,20220622_BRAD_R_10172.JPG,20220622_BRAD_R,Reference,2022-06-17T05:03:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,FALSE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.9715304287175058,0.23691480763341757
BRAD,20220622_BRAD_R_10495.JPG,20220622_BRAD_R,Reference,2022-06-17T07:57:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-17T05:45:34Z,2022-06-17T20:26:41Z,0.8921421773891439,-0.45175472916545906
BRAD,20220622_BRAD_R_13041.JPG,20220622_BRAD_R,Reference,2022-06-19T05:41:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,0.999628015848306,0.027273245703051757
BRAD,20220622_BRAD_R_12662.JPG,20220622_BRAD_R,Reference,2022-06-19T19:08:02Z,Wading Bird,Great Egret,1,Mudflat,Mid,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9603857823153011,-0.2786739118156325
BRAD,20220622_BRAD_R_12674.JPG,20220622_BRAD_R,Reference,2022-06-19T19:14:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Mid,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9661254163053801,-0.2580730128641042
BRAD,20220622_BRAD_R_12742.JPG,20220622_BRAD_R,Reference,2022-06-19T19:48:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9902300006839666,-0.13944370098871972
BRAD,20220622_BRAD_R_12914.JPG,20220622_BRAD_R,Reference,2022-06-19T21:14:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9656340932129112,0.25990536359390287
BRAD,20220622_BRAD_R_12926.JPG,20220622_BRAD_R,Reference,2022-06-19T21:20:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9563157173722491,0.29233584916462213
BRAD,20220622_BRAD_R_12928.JPG,20220622_BRAD_R,Reference,2022-06-19T21:21:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-19T05:45:52Z,2022-06-19T20:27:16Z,-0.9546564914366332,0.29770956208677174
BRAD,20220622_BRAD_R_13757.JPG,20220622_BRAD_R,Reference,2022-06-20T07:21:02Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Mid,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,0.9432453679207666,-0.33209663638166775
BRAD,20220622_BRAD_R_13759.JPG,20220622_BRAD_R,Reference,2022-06-20T07:22:02Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,0.9420557701260261,-0.335456295174587
BRAD,20220622_BRAD_R_13761.JPG,20220622_BRAD_R,Reference,2022-06-20T07:23:02Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,0.9408542059148574,-0.3388116928506501
BRAD,20220622_BRAD_R_13786.JPG,20220622_BRAD_R,Reference,2022-06-20T07:36:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,0.924152078474545,-0.38202478434151166
BRAD,20220622_BRAD_R_13648.JPG,20220622_BRAD_R,Reference,2022-06-20T22:51:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,-0.6915619618076956,0.722317141552581
BRAD,20220622_BRAD_R_13650.JPG,20220622_BRAD_R,Reference,2022-06-20T22:52:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-20T05:46:03Z,2022-06-20T20:27:31Z,-0.6874882131942349,0.7261955361464281
BRAD,20220622_BRAD_R_15321.JPG,20220622_BRAD_R,Reference,2022-06-21T01:22:02Z,Mesomammal,Raccoon,2,VegetationEdge,Mid,FALSE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,0.08436914669641511,0.9964345673880041
BRAD,20220622_BRAD_R_15323.JPG,20220622_BRAD_R,Reference,2022-06-21T01:23:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,TRUE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,0.08987940954677363,0.9959526553704866
BRAD,20220622_BRAD_R_15547.JPG,20220622_BRAD_R,Reference,2022-06-21T03:15:01Z,Mesomammal,Raccoon,1,VegetationEdge,Mid,TRUE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,0.6593898675047333,0.7518011722736873
BRAD,20220622_BRAD_R_15966.JPG,20220622_BRAD_R,Reference,2022-06-21T23:24:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,-0.5474767592543016,0.8368208876912714
BRAD,20220622_BRAD_R_15980.JPG,20220622_BRAD_R,Reference,2022-06-21T23:31:01Z,Mesomammal,Raccoon,1,Mudflat,Low,TRUE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,-0.5141127951616693,0.8577225856015775
BRAD,20220622_BRAD_R_16000.JPG,20220622_BRAD_R,Reference,2022-06-21T23:41:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,-0.4650807042430872,0.885268286193939
BRAD,20220622_BRAD_R_16002.JPG,20220622_BRAD_R,Reference,2022-06-21T23:42:01Z,Mesomammal,Raccoon,1,Mudflat,Low,TRUE,FALSE,2022-06-21T05:46:16Z,2022-06-21T20:27:45Z,-0.4600939888154075,0.8878702165609159
BRAD,20220622_BRAD_R_16613.JPG,20220622_BRAD_R,Reference,2022-06-22T09:35:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-22T05:46:30Z,2022-06-22T20:27:56Z,0.6862064303398979,-0.7274068565529025
BRAD,20220622_BRAD_R_16614.JPG,20220622_BRAD_R,Reference,2022-06-22T09:36:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-06-22T05:46:30Z,2022-06-22T20:27:56Z,0.6836094636601827,-0.7298479986916709
BRAD,20220721_BRAD_R_00363.JPG,20220721_BRAD_R,Reference,2022-07-07T17:26:01Z,Wading Bird,Yellow-crowned Night Heron,1,Vegetation,Mid,FALSE,FALSE,2022-07-07T05:52:49Z,2022-07-07T20:27:27Z,-0.7950600149720408,-0.6065307680511008
BRAD,20220721_BRAD_R_00365.JPG,20220721_BRAD_R,Reference,2022-07-07T17:28:01Z,Wading Bird,Yellow-crowned Night Heron,1,Vegetation,Mid,FALSE,FALSE,2022-07-07T05:52:49Z,2022-07-07T20:27:27Z,-0.79939665412152106,-0.600803619645652
BRAD,20220721_BRAD_R_00641.JPG,20220721_BRAD_R,Reference,2022-07-07T22:04:01Z,Mesomammal,Raccoon,1,VegetationEdge,Low,TRUE,FALSE,2022-07-07T05:52:49Z,2022-07-07T20:27:27Z,-0.8594541543558798,0.5112128290256608
BRAD,20220721_BRAD_R_01416.JPG,20220721_BRAD_R,Reference,2022-07-08T11:44:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.3052647097142973,-0.9522675343636607
BRAD,20220721_BRAD_R_01417.JPG,20220721_BRAD_R,Reference,2022-07-08T11:45:02Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.30178190763102236,-0.9533769874643404
BRAD,20220721_BRAD_R_01418.JPG,20220721_BRAD_R,Reference,2022-07-08T11:46:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.2984094593792777,-0.9544379469368175
BRAD,20220721_BRAD_R_01419.JPG,20220721_BRAD_R,Reference,2022-07-08T11:47:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.29497602603769524,-0.9555046541294339
BRAD,20220721_BRAD_R_01420.JPG,20220721_BRAD_R,Reference,2022-07-08T11:48:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.29153877973902803,-0.9565590101547726
BRAD,20220721_BRAD_R_01421.JPG,20220721_BRAD_R,Reference,2022-07-08T11:49:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.28809776491425176,-0.9576010013838815
BRAD,20220721_BRAD_R_01422.JPG,20220721_BRAD_R,Reference,2022-07-08T11:50:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.28465302604305526,-0.958630614347639
BRAD,20220721_BRAD_R_01424.JPG,20220721_BRAD_R,Reference,2022-07-08T11:52:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.2777525543202726,-0.9606526524028152
BRAD,20220721_BRAD_R_01425.JPG,20220721_BRAD_R,Reference,2022-07-08T11:53:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.27429691066645245,-0.9616450513567052
BRAD,20220721_BRAD_R_01426.JPG,20220721_BRAD_R,Reference,2022-07-08T11:54:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,0.2708377213605915,-0.9626250197705245
BRAD,20220721_BRAD_R_00973.JPG,20220721_BRAD_R,Reference,2022-07-08T22:30:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,-0.7766238920390381,0.6299645468708033
BRAD,20220721_BRAD_R_00975.JPG,20220721_BRAD_R,Reference,2022-07-08T22:31:00Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,-0.7731754159554547,0.6341922233535426
BRAD,20220721_BRAD_R_00977.JPG,20220721_BRAD_R,Reference,2022-07-08T22:32:00Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-08T05:53:24Z,2022-07-08T20:27:11Z,-0.7696448895729789,0.6384721951300597
BRAD,20220721_BRAD_R_02522.JPG,20220721_BRAD_R,Reference,2022-07-09T01:03:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.9865875041859661,-0.16323325820465098
BRAD,20220721_BRAD_R_02524.JPG,20220721_BRAD_R,Reference,2022-07-09T01:04:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.9874765811843855,-0.15776565409618667
BRAD,20220721_BRAD_R_03384.JPG,20220721_BRAD_R,Reference,2022-07-09T09:07:01Z,Wading Bird,Great Egret,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,0.7682633011978971,-0.6401339703784742
BRAD,20220721_BRAD_R_03627.JPG,20220721_BRAD_R,Reference,2022-07-09T13:09:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,0.005158585747117107,-0.9999866944080255
BRAD,20220721_BRAD_R_03632.JPG,20220721_BRAD_R,Reference,2022-07-09T13:14:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.01283667538681053,-0.9999176064881614
BRAD,20220721_BRAD_R_03633.JPG,20220721_BRAD_R,Reference,2022-07-09T13:15:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.016435454641138002,-0.9998649287932541
BRAD,20220721_BRAD_R_03634.JPG,20220721_BRAD_R,Reference,2022-07-09T13:16:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.020034020990798266,-0.9997992988609965
BRAD,20220721_BRAD_R_03635.JPG,20220721_BRAD_R,Reference,2022-07-09T13:17:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.023632327820010283,-0.999720717541558
BRAD,20220721_BRAD_R_03636.JPG,20220721_BRAD_R,Reference,2022-07-09T13:18:01Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.0272303285163535,-0.9996291858528799
BRAD,20220721_BRAD_R_03637.JPG,20220721_BRAD_R,Reference,2022-07-09T13:19:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.030827976471373007,-0.9995247049806625
BRAD,20220721_BRAD_R_02197.JPG,20220721_BRAD_R,Reference,2022-07-09T13:20:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.03442522508118463,-0.9994072762783498
BRAD,20220721_BRAD_R_02198.JPG,20220721_BRAD_R,Reference,2022-07-09T13:21:01Z,Wading Bird,Yellow-crowned Night Heron,1,VegetationEdge,Low,FALSE,FALSE,2022-07-09T05:54:00Z,2022-07-09T20:26:53Z,-0.03802202774707555,-0.9992769012671116
